CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Complain,Satisfaction Score,Card Type,Point Earned,Fraud,RiskScore,BalancePerProduct,AgeRisk,HighValueCustomer,LowCreditRisk,MarketingScore,ComplainFlag,LowSatisfaction,OperationalRiskScore
466,France,Female,41,3,3356394.9999999995,2,1,0,17899413.0,1,1,1,DIAMOND,629,0,3,11187.983333333332,0,0,1,1,1,1,3
782,France,Male,36,1,14879517.000000002,2,1,1,19568143.0,0,0,1,DIAMOND,615,0,1,49598.39000000001,0,1,0,1,0,1,1
611,France,Male,64,9,11983969.0,2,1,1,5327715.0,0,0,3,GOLD,483,0,0,0.0,1,0,0,0,0,0,0
621,Germany,Male,40,8,17412675.0,3,1,0,17249078.0,1,1,5,SILVER,994,0,3,43531.6875,0,1,0,2,1,0,2
604,Spain,Male,41,3,11983969.0,1,0,0,1181984.0,0,0,4,PLATINUM,536,0,1,0.0,0,0,0,1,0,0,1
655,Spain,Female,35,1,10640503.0,1,1,1,8290025.0,0,0,3,DIAMOND,580,0,1,53202.515,0,1,0,2,0,0,0
689,Spain,Male,38,2,11983969.0,1,1,1,8270980.0,0,0,5,DIAMOND,621,0,0,0.0,0,0,0,1,0,0,0
681,Spain,Male,30,2,12839329.0,1,1,1,18059345.0,0,0,1,SILVER,906,0,1,64196.645,0,1,0,2,0,1,1
643,Germany,Male,41,2,12784152.0,1,1,0,17236341.0,0,0,5,GOLD,474,0,2,63920.76,0,1,0,2,0,0,1
617,France,Female,24,4,13729519.0,2,1,1,9119512.0,0,0,1,PLATINUM,598,0,1,45765.06333333333,1,1,0,1,0,1,1
638,Spain,Female,55,2,15582822.0,1,0,1,10898725.0,1,1,2,SILVER,381,1,2,77914.11,0,1,0,2,1,1,2
743,France,Male,39,6,11983969.0,2,1,0,4426528.0,0,0,5,SILVER,240,0,1,0.0,0,0,0,0,0,0,1
828,Germany,Female,25,7,14435185.999999998,1,1,0,11661326.0,0,0,1,PLATINUM,603,0,2,72175.93,0,1,0,2,0,1,2
776,Spain,Male,35,8,10636529.0,1,1,1,14852756.0,0,0,5,GOLD,454,0,1,53182.645,0,1,0,2,0,0,0
540,Germany,Male,35,7,12780188.0,1,0,1,8423946.0,0,0,5,GOLD,830,0,1,63900.94,0,1,0,2,0,0,0
616,Germany,Female,45,4,12279396.0,1,1,1,6200204.0,0,0,5,SILVER,224,0,1,61396.98,0,1,0,2,0,0,0
628,Germany,Male,38,10,11352584.0,1,1,0,4604448.0,1,1,5,PLATINUM,491,0,3,56762.92,0,1,0,2,1,0,2
667,Spain,Female,23,6,13610069.0,2,0,0,16966933.0,1,1,1,DIAMOND,606,1,3,45366.89666666667,1,1,0,2,1,1,3
615,France,Male,30,7,11983969.0,2,1,1,15634684.0,0,0,4,DIAMOND,548,0,0,0.0,0,0,0,0,0,0,0
543,France,Male,30,4,14091681.0,1,1,0,15771118.0,0,0,1,PLATINUM,470,0,2,70458.405,0,1,0,1,0,1,2
553,France,Female,31,4,11983969.0,2,1,1,8908740.0,0,0,2,DIAMOND,393,0,0,0.0,0,0,0,0,0,1,1
554,Germany,Male,26,4,12136539.0,1,1,1,874236.0,0,0,5,DIAMOND,926,0,1,60682.695,0,1,0,2,0,0,0
684,Spain,Female,36,4,11983969.0,1,1,0,11703896.0,0,0,1,SILVER,718,0,1,0.0,0,0,0,1,0,1,2
452,France,Female,35,7,11983969.0,2,1,0,16424167.000000002,0,0,5,SILVER,634,0,2,0.0,0,0,1,1,0,0,1
606,France,Male,47,3,9357868.0,2,0,1,13772056.0,1,1,5,GOLD,537,0,1,31192.89333333333,0,0,0,0,1,0,1
629,France,Male,40,9,11983969.0,1,1,0,10667.0,0,0,3,PLATINUM,558,0,1,0.0,0,0,0,0,0,0,1
659,Spain,Female,33,8,11540960.0,1,0,1,153921.0,0,0,1,SILVER,595,0,1,57704.8,0,1,0,2,0,1,1
493,France,Female,33,8,9079169.0,1,1,1,5965953.0,0,0,3,DIAMOND,865,0,1,45395.845,0,0,1,1,0,0,0
794,France,Female,62,9,12368132.0,3,1,0,17358663.0,1,1,5,SILVER,247,0,3,30920.33,1,1,0,1,1,0,2
554,France,Female,44,6,9243686.0,1,1,0,12603390.0,0,0,4,GOLD,938,0,1,46218.43,0,0,0,0,0,0,1
796,Germany,Female,52,9,16719435.999999998,1,1,1,6280893.0,1,1,3,PLATINUM,424,0,2,83597.18,0,1,0,2,1,0,1
807,France,Female,36,4,11983969.0,2,0,1,14700732.999999998,0,0,5,GOLD,461,0,0,0.0,0,0,0,0,0,0,0
500,Germany,Male,44,9,16083813.0,2,1,0,19626164.0,0,0,2,SILVER,978,0,2,53612.71,0,1,0,2,0,1,2
722,Spain,Male,43,1,11983969.0,1,1,0,4456017.0,1,1,5,SILVER,448,0,2,0.0,0,0,0,1,1,0,2
559,Spain,Female,40,7,14447076.999999998,1,1,1,1891795.0,0,0,3,SILVER,255,0,1,72235.385,0,1,0,2,0,0,0
584,Spain,Female,38,3,11983969.0,2,1,1,452539.99999999994,0,0,2,GOLD,941,0,0,0.0,0,0,0,1,0,1,1
834,Germany,Female,68,9,13016927.0,2,0,1,9311220.0,0,0,5,GOLD,882,0,1,43389.75666666667,1,1,0,2,0,0,0
754,Spain,Male,35,4,11983969.0,2,1,1,965841.0,0,0,1,SILVER,474,0,0,0.0,0,0,0,1,0,1,1
590,France,Male,43,7,8107680.0,2,1,1,18262725.0,1,1,1,DIAMOND,253,0,1,27025.600000000002,0,0,0,0,1,1,2
740,France,Male,36,7,11983969.0,1,1,1,1317740.0,0,0,5,SILVER,466,0,0,0.0,0,0,0,0,0,0,0
502,Germany,Female,57,3,10146531.0,1,1,0,4356831.0,1,1,5,SILVER,882,0,3,50732.655,0,1,0,2,1,0,2
733,France,Male,48,5,11983969.0,1,0,1,11783057.0,0,0,1,DIAMOND,674,0,0,0.0,0,0,0,0,0,1,1
755,Germany,Female,37,0,11386523.0,2,1,1,11739625.0,0,0,3,GOLD,589,0,1,37955.07666666667,0,1,0,2,0,0,0
554,Spain,Female,46,7,8760335.0,3,0,1,9692924.0,1,1,4,PLATINUM,818,0,1,21900.8375,0,0,0,1,1,0,1
534,France,Male,36,4,12003796.0,1,1,0,3627594.0,0,0,4,PLATINUM,488,0,2,60018.98,0,1,0,1,0,0,1
656,Spain,Male,33,4,11983969.0,2,1,0,11670600.0,0,0,4,SILVER,994,0,1,0.0,0,0,0,1,0,0,1
575,Germany,Male,49,7,12120515.0,4,1,1,16808053.0,1,1,2,DIAMOND,227,1,2,24241.03,0,1,0,2,1,1,2
480,Spain,Male,47,8,7540833.0,1,1,0,2588789.0,1,1,4,SILVER,556,0,3,37704.165,0,0,1,2,1,0,2
575,France,Male,40,5,11983969.0,2,1,1,12248859.0,0,0,3,PLATINUM,251,0,0,0.0,0,0,0,0,0,0,0
672,France,Female,40,3,11983969.0,1,1,0,11317161.0,1,1,5,GOLD,755,0,2,0.0,0,0,0,0,1,0,2
758,Spain,Female,35,5,11983969.0,2,0,0,10036551.0,0,0,1,DIAMOND,833,0,1,0.0,0,0,0,1,0,1,2
682,France,Male,50,6,12181884.0,2,0,1,12415137.0,0,0,1,SILVER,813,0,1,40606.28,0,1,0,1,0,1,1
501,France,Female,29,8,11983969.0,2,1,0,11266424.0,0,0,5,SILVER,222,0,1,0.0,0,0,0,0,0,0,1
746,Germany,Male,34,6,14180600.0,2,1,1,18349487.0,0,0,3,SILVER,236,0,1,47268.666666666664,0,1,0,2,0,0,0
556,France,Female,51,8,6135414.0,1,1,0,19881065.0,1,1,4,GOLD,647,0,2,30677.07,0,0,0,0,1,0,2
823,Germany,Female,53,4,12495494.0,1,0,1,13125960.0,1,1,1,DIAMOND,242,0,2,62477.47,0,1,0,2,1,1,2
491,Germany,Female,68,1,9503912.0,1,0,1,11647114.0,1,1,5,SILVER,897,0,2,47519.56,1,0,1,2,1,0,1
638,France,Female,29,9,10341774.0,1,1,1,1533640.0,0,0,4,SILVER,492,0,1,51708.87,0,1,0,1,0,0,0
734,France,Male,45,2,11983969.0,2,1,0,9959328.0,0,0,5,GOLD,321,0,1,0.0,0,0,0,0,0,0,1
555,France,Male,40,10,4302877.0,1,1,0,17051421.0,0,0,2,GOLD,997,0,1,21514.385,0,0,0,0,0,1,2
745,Germany,Female,44,0,11963821.0,1,1,1,3426508.0,1,1,3,SILVER,660,0,2,59819.105,0,1,0,2,1,0,1
728,France,Male,37,3,12268951.0,2,0,0,10697753.0,1,1,4,GOLD,950,0,3,40896.503333333334,0,1,0,1,1,0,2
626,France,Male,44,10,11983969.0,2,0,0,16428785.999999998,0,0,4,GOLD,627,0,1,0.0,0,0,0,0,0,0,1
681,Germany,Male,37,8,7317934.0,2,1,1,2529253.0,0,0,4,GOLD,242,0,0,24393.11333333333,0,0,0,1,0,0,0
478,France,Female,38,4,17191387.0,1,1,0,5182087.0,1,1,5,DIAMOND,551,0,4,85956.935,0,1,1,2,1,0,2
709,France,Male,38,5,11983969.0,2,1,1,8145228.999999999,0,0,1,DIAMOND,649,0,0,0.0,0,0,0,0,0,1,1
562,Germany,Male,33,8,9265920.0,2,1,0,135425.0,0,0,2,GOLD,374,0,1,30886.399999999998,0,0,0,1,0,1,2
769,Germany,Female,34,7,13723917.000000002,1,1,1,7137992.0,1,1,2,SILVER,485,0,2,68619.585,0,1,0,2,1,1,2
684,Germany,Female,46,3,10295514.0,2,1,0,15413732.999999998,0,0,2,PLATINUM,986,0,2,34318.38,0,1,0,2,0,1,2
536,France,Female,61,8,6519029.0,1,1,1,6430849.0,1,1,2,DIAMOND,390,0,1,32595.145,1,0,0,0,1,1,2
631,Germany,Female,29,2,9686352.0,2,1,1,3161335.0,0,0,3,DIAMOND,958,0,0,32287.84,0,0,0,1,0,0,0
657,Spain,Male,34,5,15498398.000000002,1,1,0,2773801.0,0,0,2,PLATINUM,762,1,2,77491.99,0,1,0,2,0,1,2
699,Germany,Male,59,3,10681965.0,1,0,1,16357025.0,0,0,5,SILVER,557,0,1,53409.825,0,1,0,2,0,0,0
606,Spain,Male,38,7,12857852.0,1,1,1,19387851.0,0,0,4,SILVER,260,0,1,64289.26,0,1,0,2,0,0,0
612,France,Female,63,2,12647333.0,1,0,1,14754565.0,0,0,5,DIAMOND,633,0,1,63236.665,1,1,0,1,0,0,0
660,France,Female,38,5,11057078.0,2,1,0,19590659.0,0,0,1,SILVER,472,0,2,36856.926666666666,0,1,0,1,0,1,2
829,Spain,Male,50,7,11983969.0,2,0,1,17845886.0,0,0,2,SILVER,332,0,0,0.0,0,0,0,1,0,1,1
567,Spain,Male,29,8,11983969.0,2,1,0,15612572.0,0,0,3,GOLD,914,0,1,0.0,0,0,0,1,0,0,1
850,France,Female,33,3,11983969.0,2,1,1,1115919.0,0,0,4,SILVER,566,0,0,0.0,0,0,0,0,0,0,0
712,Spain,Female,44,2,11983969.0,2,0,0,4573894.0,0,0,5,PLATINUM,334,0,1,0.0,0,0,0,1,0,0,1
562,France,Male,30,3,11109979.0,2,0,0,14065019.0,0,0,1,GOLD,370,0,2,37033.26333333333,0,1,0,1,0,1,2
755,France,Female,29,3,11983969.0,3,1,0,473393.99999999994,0,0,1,SILVER,328,0,1,0.0,0,0,0,0,0,1,2
793,Spain,Male,25,3,10091357.0,1,0,0,1057972.0,0,0,5,SILVER,793,0,2,50456.785,0,1,0,2,0,0,1
471,Spain,Male,26,8,11983969.0,2,1,1,17965587.0,0,0,4,GOLD,388,0,1,0.0,0,0,1,2,0,0,0
707,France,Male,42,2,1689359.0,1,1,1,7750256.0,0,0,3,GOLD,855,0,0,8446.795,0,0,0,0,0,0,0
784,Spain,Male,38,10,12226785.0,1,0,0,14575993.0,0,0,5,PLATINUM,510,0,2,61133.925,0,1,0,2,0,0,1
703,France,Male,32,1,12568579.0,1,1,1,5624672.0,0,0,4,DIAMOND,960,0,1,62842.895,0,1,0,1,0,0,0
704,Spain,Male,36,8,12739734.0,1,1,0,15133524.0,0,0,1,DIAMOND,555,0,2,63698.67,0,1,0,2,0,1,2
662,France,Male,38,0,10527156.0,1,0,1,17983345.0,0,0,1,GOLD,539,0,1,52635.78,0,1,0,1,0,1,1
636,Germany,Female,28,2,11526514.0,1,0,0,19162785.0,0,0,1,DIAMOND,404,0,2,57632.57,0,1,0,2,0,1,2
640,Spain,Male,36,4,11983969.0,1,0,0,17301646.0,0,0,4,SILVER,362,0,1,0.0,0,0,0,1,0,0,1
739,Spain,Male,31,1,11983969.0,2,1,1,5846975.0,0,0,1,GOLD,252,0,0,0.0,0,0,0,1,0,1,1
767,Germany,Male,23,2,13954282.0,1,0,1,2803828.0,0,0,3,DIAMOND,347,0,1,69771.41,1,1,0,2,0,0,0
753,Germany,Female,46,3,11151275.0,3,1,0,15957675.0,1,1,1,DIAMOND,642,0,3,27878.1875,0,1,0,2,1,1,3
714,France,Male,37,9,14846693.0,2,0,1,15128096.0,0,0,3,SILVER,936,0,1,49488.97666666666,0,1,0,1,0,0,0
707,France,Male,29,4,11983969.0,2,1,0,13995394.0,0,0,4,GOLD,565,0,1,0.0,0,0,0,0,0,0,1
577,France,Female,35,4,10815549.0,1,1,0,10540779.0,0,0,1,PLATINUM,565,0,2,54077.745,0,1,0,1,0,1,2
633,France,Female,42,1,11983969.0,2,1,0,5686562.0,0,0,2,SILVER,930,0,1,0.0,0,0,0,0,0,1,2
849,Germany,Male,41,10,8462213.0,1,1,1,19807216.0,0,0,2,PLATINUM,901,0,0,42311.065,0,0,0,1,0,1,1
614,Spain,Female,41,7,14699764.000000002,2,0,0,13779118.0,0,0,5,PLATINUM,524,0,2,48999.21333333334,0,1,0,2,0,0,1
558,France,Female,47,9,11983969.0,2,1,0,10378728.0,0,0,2,PLATINUM,251,0,1,0.0,0,0,0,0,0,1,2
832,France,Female,27,10,9859025.0,1,1,0,3091289.0,0,0,1,SILVER,726,0,1,49295.125,0,0,0,0,0,1,2
567,France,Female,26,2,11983969.0,2,1,1,7865155.0,0,0,2,PLATINUM,387,0,0,0.0,0,0,0,0,0,1,1
587,Germany,Female,45,8,13498074.0,1,1,1,12330957.0,1,1,1,SILVER,314,0,2,67490.37,0,1,0,2,1,1,2
712,Spain,Female,79,5,10807856.0,1,1,1,17411893.0,0,0,2,GOLD,583,0,1,54039.28,1,1,0,2,0,1,1
655,Spain,Female,29,9,11983969.0,2,0,1,8573626.0,0,0,5,DIAMOND,686,0,0,0.0,0,0,0,1,0,0,0
641,France,Female,42,6,11983969.0,2,0,0,12113877.0,0,0,2,PLATINUM,697,0,1,0.0,0,0,0,0,0,1,2
676,France,Male,35,5,10683667.0,2,1,0,8419978.0,0,0,3,DIAMOND,871,0,2,35612.223333333335,0,1,0,1,0,0,1
472,France,Male,29,8,10249027.0,1,0,1,18122456.0,0,0,4,SILVER,812,0,2,51245.135,0,1,1,2,0,0,0
644,Germany,Male,34,9,11274654.0,2,0,0,14123007.0,0,0,3,DIAMOND,615,0,2,37582.18,0,1,0,2,0,0,1
598,France,Male,38,0,12548789.0,1,0,0,15811171.0,0,0,5,DIAMOND,355,0,2,62743.945,0,1,0,1,0,0,1
792,Spain,Male,25,8,14286221.0,1,1,1,13063901.0,0,0,5,PLATINUM,298,0,1,71431.105,0,1,0,2,0,0,0
700,France,Female,37,7,11983969.0,2,1,0,1704082.0,0,0,3,DIAMOND,341,0,1,0.0,0,0,0,0,0,0,1
616,France,Male,34,10,11983969.0,2,1,0,2566227.0,0,0,4,SILVER,279,0,1,0.0,0,0,0,0,0,0,1
743,Spain,Male,35,6,7938833.0,1,1,1,19336069.0,0,0,3,DIAMOND,585,0,0,39694.165,0,0,0,1,0,0,0
427,France,Male,37,5,11983969.0,2,1,1,12148510.0,0,0,2,PLATINUM,869,0,1,0.0,0,0,1,1,0,1,1
731,France,Male,29,10,11983969.0,2,1,1,16245265.0,0,0,4,SILVER,251,0,0,0.0,0,0,0,0,0,0,0
610,France,Female,31,6,10778465.0,1,1,1,14113753.0,0,0,4,PLATINUM,998,0,1,53892.325,0,1,0,1,0,0,0
724,Spain,Female,41,4,14288028.0,3,0,0,18554120.0,1,1,5,SILVER,905,0,3,35720.07,0,1,0,2,1,0,2
653,Spain,Female,38,9,14957194.0,1,1,0,11838318.0,0,0,1,SILVER,896,0,2,74785.97,0,1,0,2,0,1,2
774,France,Male,49,1,14276739.000000002,1,1,1,821441.0,0,0,1,SILVER,572,0,1,71383.695,0,1,0,1,0,1,1
547,Germany,Male,49,8,12153771.0,2,1,0,4652145.0,1,1,2,DIAMOND,227,0,3,40512.57,0,1,0,2,1,1,3
719,Spain,Male,50,2,11983969.0,2,0,0,1077213.0,0,0,4,PLATINUM,930,0,1,0.0,0,0,0,1,0,0,1
740,Spain,Male,43,9,11983969.0,1,1,0,19929068.0,1,1,4,PLATINUM,891,0,2,0.0,0,0,0,1,1,0,2
543,France,Male,42,4,8983871.0,3,1,0,8598354.0,1,1,3,DIAMOND,660,0,2,22459.6775,0,0,0,0,1,0,2
688,Germany,Male,45,9,10339987.0,1,0,0,12987093.0,0,0,1,PLATINUM,632,0,2,51699.935,0,1,0,2,0,1,2
474,France,Female,30,9,11983969.0,2,0,0,6315822.0,0,0,1,PLATINUM,894,0,2,0.0,0,0,1,1,0,1,2
505,Germany,Male,43,5,13685594.0,2,1,0,17107052.0,0,0,1,SILVER,650,0,2,45618.64666666667,0,1,0,2,0,1,2
688,France,Female,39,0,11983969.0,2,1,0,5322215.0,1,1,5,GOLD,765,0,2,0.0,0,0,0,0,1,0,2
650,Germany,Female,55,2,14089146.0,3,1,1,17983445.0,1,1,5,PLATINUM,526,0,2,35222.865,0,1,0,2,1,0,1
610,France,Male,37,0,11983969.0,1,1,0,11451464.0,0,0,5,PLATINUM,728,0,1,0.0,0,0,0,0,0,0,1
705,Spain,Female,46,5,8936491.0,1,0,1,13916215.0,0,0,4,GOLD,336,0,0,44682.455,0,0,0,1,0,0,0
669,France,Female,29,7,14601140.0,1,0,0,5024916.0,0,0,1,DIAMOND,381,0,2,73005.7,0,1,0,1,0,1,2
650,Spain,Male,20,8,11983969.0,2,1,1,11346965.0,0,0,4,PLATINUM,776,0,0,0.0,1,0,0,1,0,0,0
550,Germany,Male,29,9,14529407.999999998,2,1,0,14748413.0,0,0,3,SILVER,872,0,2,48431.35999999999,0,1,0,2,0,0,1
595,Germany,Female,45,9,10600012.0,1,0,0,19144896.0,1,1,1,PLATINUM,470,0,3,53000.06,0,1,0,2,1,1,3
572,Spain,Female,26,5,11983969.0,2,1,0,11938141.0,0,0,2,SILVER,502,0,1,0.0,0,0,0,1,0,1,2
622,Spain,Female,58,2,11983969.0,2,1,1,3327731.0,0,0,5,PLATINUM,746,0,0,0.0,0,0,0,1,0,0,0
662,Spain,Male,20,9,10450877.0,2,0,0,7310753.0,0,0,5,DIAMOND,944,0,2,34836.25666666667,1,1,0,2,0,0,1
783,Germany,Female,58,3,12753930.0,1,1,1,9659039.0,1,1,5,SILVER,270,0,2,63769.65,0,1,0,2,1,0,1
714,Spain,Male,44,7,11983969.0,1,0,1,692311.0,0,0,2,DIAMOND,902,0,0,0.0,0,0,0,1,0,1,1
671,Germany,Male,51,3,9689146.0,1,1,0,17640333.0,1,1,3,PLATINUM,654,0,2,48445.73,0,0,0,1,1,0,2
600,France,Female,32,1,7853525.0,1,1,0,6434960.0,0,0,4,PLATINUM,729,0,1,39267.625,0,0,0,0,0,0,1
847,Spain,Female,37,9,11271217.0,1,1,0,11609726.0,0,0,1,GOLD,355,0,2,56356.085,0,1,0,2,0,1,2
650,Spain,Male,55,9,11961842.0,1,1,1,2986113.0,0,0,4,GOLD,405,0,1,59809.21,0,1,0,2,0,0,0
710,Spain,Female,28,6,11983969.0,1,1,0,4842698.0,0,0,3,GOLD,406,0,1,0.0,0,0,0,1,0,0,1
682,France,Female,33,8,7496350.0,1,1,1,3277056.0,0,0,4,DIAMOND,359,0,0,37481.75,0,0,0,0,0,0,0
642,France,Male,26,1,13802379.0,2,0,1,11706020.0,0,0,3,GOLD,794,0,1,46007.93,0,1,0,1,0,0,0
536,Spain,Female,28,4,11983969.0,1,1,1,13619765.0,0,0,1,PLATINUM,937,0,0,0.0,0,0,0,1,0,1,1
754,France,Female,47,1,18551367.0,1,1,0,2743883.0,0,0,4,DIAMOND,472,0,2,92756.835,0,1,0,1,0,0,1
678,France,Male,60,8,18564856.0,1,0,0,19215654.0,1,1,2,PLATINUM,508,1,3,92824.28,0,1,0,1,1,1,3
533,Germany,Female,49,1,10228660.0,3,1,0,6940937.0,1,1,1,SILVER,930,1,3,25571.65,0,1,0,2,1,1,3
741,Germany,Male,38,4,12801583.0,1,1,0,5844043.0,0,0,2,GOLD,792,0,2,64007.915,0,1,0,2,0,1,2
757,France,Male,31,10,3953939.0,2,0,0,19251939.0,0,0,5,GOLD,799,0,1,13179.796666666667,0,0,0,0,0,0,1
721,France,Male,40,3,11983969.0,1,1,1,14487467.000000002,0,0,1,SILVER,391,0,0,0.0,0,0,0,0,0,1,1
700,France,Male,37,3,7760846.000000001,2,1,1,17537346.0,0,0,1,SILVER,389,0,0,25869.486666666668,0,0,0,0,0,1,1
663,France,Male,26,5,14146213.0,1,1,0,44020.0,0,0,5,SILVER,940,0,2,70731.065,0,1,0,1,0,0,1
677,Spain,Female,35,0,11983969.0,2,0,0,7663738.0,0,0,4,SILVER,889,0,1,0.0,0,0,0,1,0,0,1
655,France,Male,27,2,13169132.999999998,1,1,0,4948066.0,0,0,1,DIAMOND,411,0,2,65845.665,0,1,0,1,0,1,2
832,Spain,Male,29,8,9383386.0,1,0,1,1041787.0000000001,0,0,2,GOLD,294,0,0,46916.93,0,0,0,1,0,1,1
721,Spain,Female,46,7,13793339.000000002,1,1,1,6797657.000000001,0,0,4,GOLD,249,0,1,68966.695,0,1,0,2,0,0,0
542,Spain,Male,54,8,10577014.0,1,0,1,14092998.000000002,1,1,4,DIAMOND,780,0,2,52885.07,0,1,0,2,1,0,1
654,Spain,Female,54,5,11983969.0,2,0,1,4713906.0,0,0,3,SILVER,613,0,0,0.0,0,0,0,1,0,0,0
821,Spain,Female,38,8,11983969.0,2,0,1,12624140.0,1,1,2,PLATINUM,974,1,1,0.0,0,0,0,1,1,1,2
508,France,Female,38,3,16632865.0,2,0,1,2261419.0,0,0,3,DIAMOND,789,0,1,55442.88333333333,0,1,0,1,0,0,0
588,Germany,Female,42,2,16430776.999999998,1,1,0,4849819.0,0,0,3,PLATINUM,238,1,2,82153.885,0,1,0,2,0,0,1
691,Germany,Male,38,9,16396569.0,2,0,1,10351126.0,0,0,3,GOLD,801,0,1,54655.23,0,1,0,2,0,0,0
664,France,Male,40,7,12560872.0,1,1,0,12207348.0,0,0,2,PLATINUM,458,0,2,62804.36,0,1,0,1,0,1,2
439,France,Female,66,9,11983969.0,1,1,0,6553556.0,0,0,1,SILVER,764,0,2,0.0,1,0,1,1,0,1,2
479,Spain,Male,37,6,11843394.0,1,0,1,16006090.0,0,0,2,GOLD,956,0,2,59216.97,0,1,1,3,0,1,1
850,France,Female,55,10,9848808.0,1,1,0,15587957.0,1,1,4,SILVER,814,0,2,49244.04,0,0,0,0,1,0,2
518,France,Male,40,4,11983969.0,2,0,1,19441658.0,0,0,1,PLATINUM,478,0,0,0.0,0,0,0,0,0,1,1
717,Germany,Female,64,10,9836235.0,2,1,1,2163021.0,0,0,1,SILVER,682,0,0,32787.450000000004,1,0,0,1,0,1,1
698,France,Female,51,6,14423791.0,4,1,0,15714360.999999998,1,1,4,GOLD,915,0,3,28847.582000000002,0,1,0,1,1,0,2
850,France,Male,34,6,11983969.0,1,0,1,5279631.0,0,0,3,GOLD,831,0,0,0.0,0,0,0,0,0,0,0
700,Spain,Male,47,4,11983969.0,1,1,0,12179852.0,1,1,2,GOLD,810,1,2,0.0,0,0,0,1,1,1,3
626,France,Female,29,4,10576728.0,2,0,0,4110482.0,0,0,1,PLATINUM,838,0,2,35255.76,0,1,0,1,0,1,2
774,Spain,Male,32,9,11983969.0,2,1,0,1060448.0,0,0,3,DIAMOND,752,0,1,0.0,0,0,0,1,0,0,1
719,Spain,Female,48,5,11983969.0,2,0,0,7856366.0,0,0,4,GOLD,922,0,1,0.0,0,0,0,1,0,0,1
646,Spain,Male,31,2,11983969.0,1,1,1,17082143.0,1,1,4,DIAMOND,350,0,1,0.0,0,0,0,1,1,0,1
485,France,Female,25,3,13446726.0,1,1,1,11326609.0,0,0,2,PLATINUM,734,0,2,67233.63,0,1,1,2,0,1,1
784,Germany,Male,38,1,13851501.999999998,1,1,1,17176876.0,0,0,2,PLATINUM,942,0,1,69257.51,0,1,0,2,0,1,1
850,Germany,Male,32,2,12864798.0,2,0,0,5441618.0,0,0,2,SILVER,607,0,2,42882.659999999996,0,1,0,2,0,1,2
669,France,Female,38,9,12185898.0,1,1,0,13075534.0,0,0,2,DIAMOND,981,0,2,60929.49,0,1,0,1,0,1,2
731,Spain,Male,70,3,11983969.0,2,1,1,14118066.0,0,0,2,DIAMOND,409,0,0,0.0,1,0,0,1,0,1,1
721,France,Female,49,1,12010856.0,1,0,1,18342176.0,0,0,4,SILVER,970,0,1,60054.28,0,1,0,1,0,0,0
515,France,Female,37,0,19685362.0,1,1,1,13277010.999999998,0,0,3,PLATINUM,644,0,1,98426.81,0,1,0,1,0,0,0
774,France,Female,35,3,12141862.0,1,1,1,2440037.0,0,0,4,DIAMOND,981,0,1,60709.31,0,1,0,1,0,0,0
585,Spain,Male,36,10,11983969.0,2,1,1,18031860.0,0,0,3,SILVER,722,0,0,0.0,0,0,0,1,0,0,0
695,France,Female,29,9,11983969.0,2,1,0,11156545.0,0,0,2,DIAMOND,903,0,1,0.0,0,0,0,0,0,1,2
729,Germany,Female,42,4,9749580.0,2,0,0,200250.0,0,0,3,GOLD,583,0,1,32498.600000000002,0,0,0,1,0,0,1
713,France,Female,42,3,11983969.0,2,0,0,8256500.999999999,0,0,2,SILVER,521,0,1,0.0,0,0,0,0,0,1,2
555,Spain,Male,33,5,12734340.0,1,0,1,12178930.0,0,0,1,PLATINUM,311,0,1,63671.7,0,1,0,2,0,1,1
699,Spain,Female,50,0,15863360.999999998,1,1,0,19378587.0,0,0,1,SILVER,835,0,2,79316.805,0,1,0,2,0,1,2
587,France,Male,55,9,11983969.0,1,1,0,6459307.0,0,0,1,GOLD,916,0,1,0.0,0,0,0,0,0,1,2
762,Spain,Female,69,9,18374498.0,1,1,1,19699369.0,0,0,3,DIAMOND,323,0,1,91872.49,1,1,0,2,0,0,0
510,France,Male,44,6,11983969.0,2,1,1,17551831.0,0,0,3,SILVER,736,0,0,0.0,0,0,0,0,0,0,0
842,Spain,Male,46,9,11983969.0,1,0,0,1726802.0,0,0,1,SILVER,675,0,1,0.0,0,0,0,1,0,1,2
608,France,Male,31,7,7996292.0,2,1,0,6090172.0,0,0,4,SILVER,898,0,1,26654.306666666667,0,0,0,0,0,0,1
850,France,Female,36,10,11983969.0,2,1,1,10075003.0,0,0,4,SILVER,795,0,0,0.0,0,0,0,0,0,0,0
642,France,Male,36,4,11983969.0,2,1,1,19522491.0,0,0,2,PLATINUM,289,0,0,0.0,0,0,0,0,0,1,1
850,France,Male,33,7,14095699.0,1,0,0,351018.0,0,0,2,PLATINUM,483,0,2,70478.495,0,1,0,1,0,1,2
455,Spain,Female,43,6,11983969.0,1,1,1,8125078.999999999,0,0,5,PLATINUM,885,0,1,0.0,0,0,1,2,0,0,0
726,France,Male,29,7,11983969.0,2,1,1,9184414.0,1,1,4,DIAMOND,525,0,1,0.0,0,0,0,0,1,0,1
544,Spain,Male,30,8,14524163.0,1,1,1,8067683.0,0,0,1,DIAMOND,388,0,1,72620.815,0,1,0,2,0,1,1
